signal_name,scope,width,x_um,y_um,source_type,cell_type
u0.u2.n_2963,test.u0.u2,1,306.36,265.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2964,test.u0.u2,1,360.576,267.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2965,test.u0.u2,1,362.304,252.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2966,test.u0.u2,1,332.064,253.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2967,test.u0.u2,1,334.008,253.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2968,test.u0.u2,1,309.168,263.376,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2969,test.u0.u2,1,362.304,260.136,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_297,test.u0.u2,1,332.928,117.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2970,test.u0.u2,1,352.584,262.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2971,test.u0.u2,1,342.216,277.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2972,test.u0.u2,1,332.064,254.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2973,test.u0.u2,1,342.0,257.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2974,test.u0.u2,1,312.624,225.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2975,test.u0.u2,1,357.984,236.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2976,test.u0.u2,1,311.112,240.696,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2977,test.u0.u2,1,311.544,234.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2978,test.u0.u2,1,313.488,233.136,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2979,test.u0.u2,1,315.0,239.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_298,test.u0.u2,1,329.256,228.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2980,test.u0.u2,1,315.432,241.776,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2981,test.u0.u2,1,311.976,232.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2982,test.u0.u2,1,314.136,241.776,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2983,test.u0.u2,1,308.088,248.256,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2984,test.u0.u2,1,309.384,242.856,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2985,test.u0.u2,1,352.584,270.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2986,test.u0.u2,1,314.784,233.136,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2987,test.u0.u2,1,358.2,237.456,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2988,test.u0.u2,1,312.84,234.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2989,test.u0.u2,1,311.976,242.856,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_299,test.u0.u2,1,302.688,87.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2990,test.u0.u2,1,310.68,242.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2991,test.u0.u2,1,303.768,239.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2992,test.u0.u2,1,308.088,242.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2993,test.u0.u2,1,358.416,275.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2994,test.u0.u2,1,311.544,230.976,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2995,test.u0.u2,1,313.92,225.576,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2996,test.u0.u2,1,354.744,276.336,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2997,test.u0.u2,1,357.984,274.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2998,test.u0.u2,1,312.84,241.776,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2999,test.u0.u2,1,352.368,274.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3,test.u0.u2,1,360.576,139.176,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_30,test.u0.u2,1,366.408,144.576,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_300,test.u0.u2,1,306.576,113.256,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3000,test.u0.u2,1,354.744,274.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3001,test.u0.u2,1,357.984,276.336,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3002,test.u0.u2,1,315.432,236.376,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3003,test.u0.u2,1,313.056,230.976,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3004,test.u0.u2,1,355.176,236.376,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3005,test.u0.u2,1,353.232,240.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3006,test.u0.u2,1,355.392,238.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3007,test.u0.u2,1,348.048,233.136,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3008,test.u0.u2,1,350.208,238.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3009,test.u0.u2,1,355.176,242.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_301,test.u0.u2,1,282.6,83.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3010,test.u0.u2,1,345.672,226.656,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3011,test.u0.u2,1,347.616,237.456,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3012,test.u0.u2,1,349.128,228.816,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3013,test.u0.u2,1,353.016,238.536,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3014,test.u0.u2,1,345.888,266.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3015,test.u0.u2,1,348.264,265.536,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3016,test.u0.u2,1,347.184,275.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3017,test.u0.u2,1,347.616,274.176,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3018,test.u0.u2,1,349.992,268.776,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3019,test.u0.u2,1,349.992,269.856,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_302,test.u0.u2,1,303.768,89.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3020,test.u0.u2,1,345.24,276.336,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3021,test.u0.u2,1,352.152,276.336,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3022,test.u0.u2,1,364.464,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3023,test.u0.u2,1,358.2,273.096,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3024,test.u0.u2,1,363.384,277.416,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3025,test.u0.u2,1,354.96,275.256,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3026,test.u0.u2,1,375.48,274.176,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3027,test.u0.u2,1,359.28,274.176,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3028,test.u0.u2,1,369.864,275.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3029,test.u0.u2,1,359.28,276.336,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_303,test.u0.u2,1,281.088,61.416,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3030,test.u0.u2,1,348.696,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3031,test.u0.u2,1,348.048,275.256,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3032,test.u0.u2,1,345.24,264.456,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3033,test.u0.u2,1,345.888,263.376,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3034,test.u0.u2,1,372.672,282.816,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3035,test.u0.u2,1,361.224,276.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3036,test.u0.u2,1,339.408,266.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3037,test.u0.u2,1,345.024,275.256,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3038,test.u0.u2,1,338.76,265.536,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3039,test.u0.u2,1,346.104,275.256,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_304,test.u0.u2,1,280.44,57.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3040,test.u0.u2,1,369.216,275.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3041,test.u0.u2,1,368.136,274.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3042,test.u0.u2,1,360.36,275.256,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_3043,test.u0.u2,1,338.76,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3044,test.u0.u2,1,346.536,274.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3045,test.u0.u2,1,345.24,274.176,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3046,test.u0.u2,1,363.384,276.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3047,test.u0.u2,1,345.888,273.096,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3048,test.u0.u2,1,368.352,281.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3049,test.u0.u2,1,337.68,269.856,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_305,test.u0.u2,1,355.176,118.656,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3050,test.u0.u2,1,343.512,266.616,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3051,test.u0.u2,1,371.808,272.016,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3052,test.u0.u2,1,372.672,274.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3053,test.u0.u2,1,340.272,266.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3054,test.u0.u2,1,342.0,273.096,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3055,test.u0.u2,1,366.192,283.896,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3056,test.u0.u2,1,368.352,276.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3057,test.u0.u2,1,364.464,276.336,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3058,test.u0.u2,1,373.752,277.416,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3059,test.u0.u2,1,362.736,275.256,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_306,test.u0.u2,1,300.528,107.856,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3060,test.u0.u2,1,365.976,275.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3061,test.u0.u2,1,363.6,279.576,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3062,test.u0.u2,1,369.648,279.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3063,test.u0.u2,1,348.912,268.776,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3064,test.u0.u2,1,364.464,272.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3065,test.u0.u2,1,369.432,281.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3066,test.u0.u2,1,338.544,269.856,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3067,test.u0.u2,1,343.512,268.776,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3068,test.u0.u2,1,338.112,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3069,test.u0.u2,1,347.4,273.096,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_307,test.u0.u2,1,300.744,104.616,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u2.n_3070,test.u0.u2,1,342.864,274.176,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3071,test.u0.u2,1,346.32,265.536,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3072,test.u0.u2,1,369.0,278.496,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3073,test.u0.u2,1,369.648,276.336,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3074,test.u0.u2,1,369.648,274.176,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3075,test.u0.u2,1,372.672,280.656,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3076,test.u0.u2,1,340.704,272.016,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3077,test.u0.u2,1,340.488,269.856,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3078,test.u0.u2,1,372.888,281.736,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3079,test.u0.u2,1,346.536,266.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_308,test.u0.u2,1,296.64,101.376,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3080,test.u0.u2,1,339.408,265.536,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3081,test.u0.u2,1,345.024,266.616,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3082,test.u0.u2,1,345.24,272.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3083,test.u0.u2,1,343.728,276.336,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3084,test.u0.u2,1,339.84,272.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3085,test.u0.u2,1,366.624,272.016,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3086,test.u0.u2,1,367.92,272.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3087,test.u0.u2,1,374.832,278.496,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_3088,test.u0.u2,1,347.832,270.936,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3089,test.u0.u2,1,338.76,270.936,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_309,test.u0.u2,1,296.208,108.936,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3090,test.u0.u2,1,371.376,280.656,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3091,test.u0.u2,1,362.952,273.096,net_driver,OR2x2_ASAP7_75t_SL
u0.u2.n_3092,test.u0.u2,1,348.696,266.616,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_3093,test.u0.u2,1,365.328,277.416,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3094,test.u0.u2,1,367.272,276.336,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3095,test.u0.u2,1,343.728,274.176,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3096,test.u0.u2,1,369.648,278.496,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3097,test.u0.u2,1,371.16,278.496,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3098,test.u0.u2,1,347.616,265.536,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3099,test.u0.u2,1,347.616,268.776,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_31,test.u0.u2,1,307.44,152.136,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_310,test.u0.u2,1,293.616,105.696,net_driver,OA21x2_ASAP7_75t_SL
u0.u2.n_3100,test.u0.u2,1,341.352,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3101,test.u0.u2,1,342.0,274.176,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3102,test.u0.u2,1,364.464,278.496,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3103,test.u0.u2,1,341.568,269.856,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_3104,test.u0.u2,1,339.408,269.856,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_3105,test.u0.u2,1,337.248,266.616,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3106,test.u0.u2,1,343.296,267.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3107,test.u0.u2,1,367.92,279.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3108,test.u0.u2,1,342.864,275.256,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3109,test.u0.u2,1,340.704,265.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_311,test.u0.u2,1,350.208,122.976,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u2.n_3110,test.u0.u2,1,345.456,267.696,net_driver,AO22x1_ASAP7_75t_SL
u0.u2.n_3111,test.u0.u2,1,337.464,274.176,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3112,test.u0.u2,1,337.464,273.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3113,test.u0.u2,1,365.328,278.496,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u2.n_3114,test.u0.u2,1,347.184,266.616,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u2.n_3115,test.u0.u2,1,369.216,282.816,net_driver,AOI21xp5_ASAP7_75t_SL
u0.u2.n_3116,test.u0.u2,1,366.408,278.496,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3117,test.u0.u2,1,375.264,277.416,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3118,test.u0.u2,1,376.344,275.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3119,test.u0.u2,1,366.84,281.736,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_312,test.u0.u2,1,353.448,112.176,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3120,test.u0.u2,1,338.76,267.696,net_driver,OAI33xp33_ASAP7_75t_SL
u0.u2.n_3121,test.u0.u2,1,374.4,280.656,net_driver,OA22x2_ASAP7_75t_SL
u0.u2.n_3122,test.u0.u2,1,364.248,275.256,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3123,test.u0.u2,1,365.544,276.336,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3124,test.u0.u2,1,346.104,270.936,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3125,test.u0.u2,1,343.08,269.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3126,test.u0.u2,1,341.352,272.016,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3127,test.u0.u2,1,372.672,275.256,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_3128,test.u0.u2,1,340.488,274.176,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_3129,test.u0.u2,1,342.864,272.016,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_313,test.u0.u2,1,294.696,107.856,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3130,test.u0.u2,1,338.544,274.176,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_3131,test.u0.u2,1,341.352,270.936,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u2.n_3132,test.u0.u2,1,367.92,282.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_3133,test.u0.u2,1,363.384,280.656,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_3134,test.u0.u2,1,371.376,276.336,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u2.n_3135,test.u0.u2,1,374.832,276.336,net_driver,AOI31xp33_ASAP7_75t_SL
u0.u2.n_3136,test.u0.u2,1,365.544,273.096,net_driver,OA211x2_ASAP7_75t_SL
u0.u2.n_3137,test.u0.u2,1,365.976,282.816,net_driver,AND4x1_ASAP7_75t_SL
u0.u2.n_3138,test.u0.u2,1,341.136,267.696,net_driver,AOI221xp5_ASAP7_75t_SL
u0.u2.n_3139,test.u0.u2,1,369.0,272.016,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u2.n_314,test.u0.u2,1,356.04,117.576,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3140,test.u0.u2,1,341.568,276.336,net_driver,AO32x1_ASAP7_75t_SL
u0.u2.n_3141,test.u0.u2,1,347.832,267.696,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_3142,test.u0.u2,1,364.464,281.736,net_driver,AO32x1_ASAP7_75t_SL
u0.u2.n_3143,test.u0.u2,1,348.264,269.856,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_3144,test.u0.u2,1,366.408,277.416,net_driver,AOI222xp33_ASAP7_75t_SL
u0.u2.n_3145,test.u0.u2,1,338.544,272.016,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u2.n_3146,test.u0.u2,1,339.408,273.096,net_driver,A2O1A1O1Ixp25_ASAP7_75t_SL
u0.u2.n_3147,test.u0.u2,1,367.272,278.496,net_driver,AO32x1_ASAP7_75t_SL
u0.u2.n_3148,test.u0.u2,1,339.624,270.936,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_3149,test.u0.u2,1,368.784,280.656,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_315,test.u0.u2,1,356.688,122.976,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_3150,test.u0.u2,1,346.968,272.016,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_3151,test.u0.u2,1,367.056,275.256,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3152,test.u0.u2,1,345.888,269.856,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_3153,test.u0.u2,1,372.24,279.576,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_3154,test.u0.u2,1,371.376,277.416,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_3155,test.u0.u2,1,365.76,274.176,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_3156,test.u0.u2,1,338.976,268.776,net_driver,OAI322xp33_ASAP7_75t_SL
u0.u2.n_3157,test.u0.u2,1,340.488,275.256,net_driver,OAI311xp33_ASAP7_75t_SL
u0.u2.n_3158,test.u0.u2,1,368.784,277.416,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_3159,test.u0.u2,1,345.456,268.776,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_316,test.u0.u2,1,356.256,119.736,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_3160,test.u0.u2,1,362.52,274.176,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u2.n_3161,test.u0.u2,1,337.248,270.936,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u2.n_3162,test.u0.u2,1,342.432,270.936,net_driver,AO331x1_ASAP7_75t_SL
u0.u2.n_3163,test.u0.u2,1,367.92,273.096,net_driver,AOI311xp33_ASAP7_75t_SL
u0.u2.n_3164,test.u0.u2,1,341.784,268.776,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u2.n_3165,test.u0.u2,1,320.184,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3166,test.u0.u2,1,342.864,273.096,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_3167,test.u0.u2,1,341.568,266.616,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_3168,test.u0.u2,1,364.032,282.816,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u2.n_3169,test.u0.u2,1,366.192,280.656,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u2.n_317,test.u0.u2,1,353.016,113.256,net_driver,AO21x1_ASAP7_75t_SL
u0.u2.n_3170,test.u0.u2,1,365.544,279.576,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u2.n_3171,test.u0.u2,1,342.864,265.536,net_driver,AOI221xp5_ASAP7_75t_SL
u0.u2.n_3172,test.u0.u2,1,360.792,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3173,test.u0.u2,1,338.112,275.256,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u2.n_3174,test.u0.u2,1,337.032,272.016,net_driver,AND4x1_ASAP7_75t_SL
u0.u2.n_3175,test.u0.u2,1,348.696,270.936,net_driver,NAND3xp33_ASAP7_75t_SL
u0.u2.n_3176,test.u0.u2,1,337.68,282.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3177,test.u0.u2,1,338.76,254.736,net_driver,HB3xp67_ASAP7_75t_SL
u0.u2.n_3178,test.u0.u2,1,323.424,272.016,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3179,test.u0.u2,1,325.368,276.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_318,test.u0.u2,1,297.936,106.776,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_3180,test.u0.u2,1,360.576,279.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3181,test.u0.u2,1,349.344,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3183,test.u0.u2,1,355.608,292.536,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3184,test.u0.u2,1,351.072,293.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3185,test.u0.u2,1,354.528,293.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3186,test.u0.u2,1,310.032,261.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3187,test.u0.u2,1,351.936,305.496,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_3188,test.u0.u2,1,354.312,297.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3189,test.u0.u2,1,351.72,297.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_319,test.u0.u2,1,295.992,110.016,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_3190,test.u0.u2,1,351.288,288.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3191,test.u0.u2,1,358.416,265.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_3192,test.u0.u2,1,353.664,319.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3193,test.u0.u2,1,323.424,303.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3194,test.u0.u2,1,329.04,316.296,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3195,test.u0.u2,1,337.464,288.216,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3196,test.u0.u2,1,319.104,292.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_3197,test.u0.u2,1,303.768,292.536,net_driver,XNOR2xp5_ASAP7_75t_SL
